iso3,country_name,year,region,classification,paper_case_group,case_china_benchmark,case_resilient_sovereign,case_sri_lanka_anchor,case_high_debt_resilient,case_resource_conversion,case_strategic_conversion,case_strategic_transition,case_vulnerability_trap,case_geoeconomic_pressure,case_creditor_conversion,case_reform_case,legitimacy_score,weather_buffers_score,terrain_productive_capacity_score,command_state_capacity_score,doctrine_fiscal_framework_score,track_record_score,conversion_capacity_score,resilience_score,scorecard_mean_8,gdp_growth,gdp_current_usd,gdp_per_capita_current_usd,inflation_cpi,current_account_gdp,exports_gdp,imports_gdp,gross_capital_formation_gdp,manufacturing_value_added_gdp,tax_revenue_gdp,central_gov_debt_gdp,external_debt_gni,debt_service_exports,short_term_debt_reserves,reserves_months_imports,remittances_gdp,tourism_receipts_gdp,fuel_imports_merch_imports,food_imports_merch_imports,government_effectiveness,control_corruption,rule_of_law,political_stability,regulatory_quality,voice_accountability,disaster_event,disaster_damage_gdp,default_event,banking_crisis,imf_program_active,currency_depreciation,currency_crisis,inflation_surge,output_loss_3yr,P_productive_capacity,R_resilience_buffers,L_fiscal_legitimacy,M_fiscal_manoeuvrability,C_conversion_capacity,V_safe_vulnerability,SFRI_equal_weight,SFRI_weighted,NCS_5yr,DCR_5yr
MYS,Malaysia,1989,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1990,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1991,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1992,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1993,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1994,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1995,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1996,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1997,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1998,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1999,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2000,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2001,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2002,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2003,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2004,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2005,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2006,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2007,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2008,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2009,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2010,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2011,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2012,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2013,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2014,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2015,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2016,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2017,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2018,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2019,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2020,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2021,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2022,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2023,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2024,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,2025,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1980,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1981,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1982,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1983,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1984,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1985,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1986,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1987,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1988,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1989,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1990,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1991,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1992,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1993,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1994,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1995,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1996,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1997,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1998,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,1999,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2000,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2001,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2002,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2003,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2004,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2005,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2006,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2007,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2008,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2009,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2010,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2011,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2012,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2013,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2014,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2015,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2016,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2017,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2018,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2019,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2020,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2021,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2022,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2023,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2024,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,2025,Sub-Saharan Africa,Oil/revenue conversion stress case,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1980,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1981,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1982,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1983,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1984,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1985,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1986,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1987,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1988,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1989,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1990,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1991,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1992,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1993,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1994,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1995,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1996,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1997,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1998,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,1999,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,2000,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,2001,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,2002,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,2003,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,Côte d’Ivoire,2004,Sub-Saharan Africa,High-growth debt/development comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
